h3_cell,time_bin,crash_count,center_lat,center_lon,gi_star,gi_p_value,hotspot_type
892a1005e4bffff,Week_3_07-11,1,40.713473022536675,-73.76191716516956,-0.5700470024090163,0.05,Normal
892a1005e4fffff,Week_3_07-11,1,40.710886930490105,-73.75969027668903,-0.5700470024090163,0.05,Normal
892a1005e57ffff,Week_3_07-11,2,40.7136873739499,-73.75337242675015,0.531906425394308,0.05,Normal
892a1005e63ffff,Week_3_07-11,2,40.70571488415166,-73.75523724770696,0.531906425394308,0.05,Normal
892a1005e73ffff,Week_3_07-11,1,40.70840797684118,-73.75319174662418,-0.5700470024090163,0.05,Normal
892a1005e83ffff,Week_3_07-11,1,40.7167008078967,-73.73850860867428,-0.5700470024090163,0.05,Normal
892a1005e8fffff,Week_3_07-11,1,40.71400771795781,-73.74055528768343,-0.5700470024090163,0.05,Normal
892a1005ea7ffff,Week_3_07-11,1,40.70624836460805,-73.733878942074,-0.5700470024090163,0.05,Normal
892a1005eb7ffff,Week_3_07-11,1,40.70894107363775,-73.73183222989385,-0.5700470024090163,0.05,Normal
892a1005ebbffff,Week_3_07-11,1,40.71142122082311,-73.73832958988885,-0.5700470024090163,0.05,Normal
892a1005ec7ffff,Week_3_07-11,1,40.71648755649593,-73.74705385680154,-0.5700470024090163,0.05,Normal
892a1005edbffff,Week_3_07-11,1,40.721660618563405,-73.75150697549982,-0.5700470024090163,0.05,Normal
892a1008803ffff,Week_3_07-11,4,40.79782295730972,-73.97475203687152,2.7358132810009566,0.05,Hot Spot
892a1008807ffff,Week_3_07-11,1,40.79523794339453,-73.97250902990328,-0.5700470024090163,0.05,Normal
892a100880fffff,Week_3_07-11,1,40.795122776260655,-73.97678906663745,-0.5700470024090163,0.05,Normal
892a100882fffff,Week_3_07-11,1,40.78725317030209,-73.97434015542497,-0.5700470024090163,0.05,Normal
892a1008837ffff,Week_3_07-11,1,40.79006804912875,-73.96802376882803,-0.5700470024090163,0.05,Normal
892a100883bffff,Week_3_07-11,2,40.792537889221244,-73.97454607294559,0.531906425394308,0.05,Normal
892a1008867ffff,Week_3_07-11,1,40.7897225668717,-73.98086243289394,-0.5700470024090163,0.05,Normal
892a1008877ffff,Week_3_07-11,1,40.79242264610748,-73.97882586530018,-0.5700470024090163,0.05,Normal
892a1008883ffff,Week_3_07-11,2,40.803338411084496,-73.96639651391814,0.531906425394308,0.05,Normal
892a1008897ffff,Week_3_07-11,1,40.80345319173592,-73.96211573734033,-0.5700470024090163,0.05,Normal
892a10088a3ffff,Week_3_07-11,1,40.795467802575054,-73.96394893647737,-0.5700470024090163,0.05,Normal
892a10088abffff,Week_3_07-11,1,40.79535295216633,-73.96822898650066,-0.5700470024090163,0.05,Normal
892a10088afffff,Week_3_07-11,3,40.792767900423,-73.9659864682128,1.6338598531976323,0.05,Hot Spot
892a10088b3ffff,Week_3_07-11,1,40.79816775556336,-73.9619111735875,-0.5700470024090163,0.05,Normal
892a10088d7ffff,Week_3_07-11,1,40.805808784158536,-73.97292056840786,-0.5700470024090163,0.05,Normal
892a1008903ffff,Week_3_07-11,1,40.77972879548113,-73.95905625713571,-0.5700470024090163,0.05,Normal
892a1008917ffff,Week_3_07-11,2,40.779843310500866,-73.95477763982299,0.531906425394308,0.05,Normal
892a1008927ffff,Week_3_07-11,1,40.769275911782316,-73.95437041794992,-0.5700470024090163,0.05,Normal
892a100892bffff,Week_3_07-11,2,40.77174581258311,-73.96088904594423,0.531906425394308,0.05,Normal
892a100893bffff,Week_3_07-11,1,40.77444492765391,-73.95885214154829,-0.5700470024090163,0.05,Normal
892a1008943ffff,Week_3_07-11,1,40.782083872660436,-73.96985544909506,-0.5700470024090163,0.05,Normal
892a100895bffff,Week_3_07-11,1,40.78466849919962,-73.97209767683444,-0.5700470024090163,0.05,Normal
892a1008963ffff,Week_3_07-11,1,40.77421543543356,-73.96740839315652,-0.5700470024090163,0.05,Normal
892a1008977ffff,Week_3_07-11,2,40.77433026064588,-73.96313027063135,0.531906425394308,0.05,Normal
892a1008983ffff,Week_3_07-11,1,40.78524189681172,-73.95070221395892,-0.5700470024090163,0.05,Normal
892a1008987ffff,Week_3_07-11,1,40.782656858963136,-73.94846117452802,-0.5700470024090163,0.05,Normal
892a100898fffff,Week_3_07-11,1,40.78254257823405,-73.95274004242538,-0.5700470024090163,0.05,Normal
892a1008993ffff,Week_3_07-11,2,40.78794126621234,-73.94866415438945,0.531906425394308,0.05,Normal
892a1008997ffff,Week_3_07-11,1,40.785356101476545,-73.94642310192611,-0.5700470024090163,0.05,Normal
892a100899bffff,Week_3_07-11,1,40.787826979323974,-73.95294350417441,-0.5700470024090163,0.05,Normal
892a10089a3ffff,Week_3_07-11,2,40.777372801002905,-73.94825824039015,0.531906425394308,0.05,Normal
892a10089abffff,Week_3_07-11,1,40.77725852643167,-73.9525366265083,-0.5700470024090163,0.05,Normal
892a10089afffff,Week_3_07-11,1,40.77467378705297,-73.95029586389916,-0.5700470024090163,0.05,Normal
892a10089b3ffff,Week_3_07-11,2,40.780071865800586,-73.94622038584649,0.531906425394308,0.05,Normal
892a10089cbffff,Week_3_07-11,1,40.78748316882283,-73.96578151465052,-0.5700470024090163,0.05,Normal
892a10089d7ffff,Week_3_07-11,1,40.787712534128936,-73.95722284751143,-0.5700470024090163,0.05,Normal
892a10089dbffff,Week_3_07-11,1,40.79018289323618,-73.9637442008419,-0.5700470024090163,0.05,Normal
892a1008b0fffff,Week_3_07-11,1,40.77622293520602,-73.99104180602372,-0.5700470024090163,0.05,Normal
892a1008b27ffff,Week_3_07-11,1,40.76847107223482,-73.98431385752089,-0.5700470024090163,0.05,Normal
892a1008b2fffff,Week_3_07-11,1,40.76835546251128,-73.98859146495666,-0.5700470024090163,0.05,Normal
892a1008b33ffff,Week_3_07-11,4,40.77375455256135,-73.98452081672437,2.7358132810009566,0.05,Hot Spot
892a1008b37ffff,Week_3_07-11,1,40.771170515892955,-73.9822784046378,-0.5700470024090163,0.05,Normal
892a1008b3bffff,Week_3_07-11,1,40.773638936342735,-73.9887989057447,-0.5700470024090163,0.05,Normal
892a1008b67ffff,Week_3_07-11,2,40.77082343971361,-73.99511193898837,0.531906425394308,0.05,Normal
892a1008b83ffff,Week_3_07-11,1,40.78443803217255,-73.98065581569266,-0.5700470024090163,0.05,Normal
892a1008b87ffff,Week_3_07-11,1,40.78185357029338,-73.97841311281007,-0.5700470024090163,0.05,Normal
892a1008b8bffff,Week_3_07-11,1,40.784322561238326,-73.98493487501118,-0.5700470024090163,0.05,Normal
892a1008b93ffff,Week_3_07-11,2,40.78713793358875,-73.9786194658061,0.531906425394308,0.05,Normal
892a1008babffff,Week_3_07-11,2,40.77645417413926,-73.9824851463292,0.531906425394308,0.05,Normal
892a1008bafffff,Week_3_07-11,1,40.773870010580794,-73.98024272090768,-0.5700470024090163,0.05,Normal
892a1008bbbffff,Week_3_07-11,1,40.77915384672375,-73.98044924503581,-0.5700470024090163,0.05,Normal
892a1008c03ffff,Week_3_07-11,3,40.81672564793098,-73.96048635474924,1.6338598531976323,0.05,Hot Spot
892a1008c07ffff,Week_3_07-11,1,40.81413974593129,-73.95824325532541,-0.5700470024090163,0.05,Normal
892a1008c0fffff,Week_3_07-11,2,40.814025111213134,-73.9625250031948,0.531906425394308,0.05,Normal
892a1008c17ffff,Week_3_07-11,1,40.81684020651022,-73.95620436236364,-0.5700470024090163,0.05,Normal
892a1008c33ffff,Week_3_07-11,1,40.81155388842986,-73.95600040702085,-0.5700470024090163,0.05,Normal
892a1008c37ffff,Week_3_07-11,3,40.808968075449066,-73.95375780980022,1.6338598531976323,0.05,Hot Spot
892a1008c77ffff,Week_3_07-11,1,40.81132462524054,-73.96456342029781,-0.5700470024090163,0.05,Normal
892a1008c83ffff,Week_3_07-11,1,40.82224127975792,-73.95212588222418,-0.5700470024090163,0.05,Normal
892a1008c87ffff,Week_3_07-11,1,40.8196550416668,-73.94988299461866,-0.5700470024090163,0.05,Normal
892a1008c8bffff,Week_3_07-11,1,40.822126873516225,-73.95640836369351,-0.5700470024090163,0.05,Normal
892a1008c8fffff,Week_3_07-11,1,40.81954071779294,-73.95416523800796,-0.5700470024090163,0.05,Normal
892a1008c93ffff,Week_3_07-11,2,40.82494189238363,-73.95008629497808,0.531906425394308,0.05,Normal
892a1008ca3ffff,Week_3_07-11,2,40.81436853984995,-73.94967974009114,0.531906425394308,0.05,Normal
892a1008cafffff,Week_3_07-11,7,40.81166828229594,-73.95171889062547,6.04167356441093,0.05,Hot Spot
892a1008cb3ffff,Week_3_07-11,3,40.81706884808952,-73.94764035816301,1.6338598531976323,0.05,Hot Spot
892a1008cb7ffff,Week_3_07-11,5,40.814482699048455,-73.94539797282188,3.837766708804281,0.05,Hot Spot
892a1008d03ffff,Week_3_07-11,1,40.79862526917925,-73.94478993105159,-0.5700470024090163,0.05,Normal
892a1008d0fffff,Week_3_07-11,3,40.795925620558734,-73.94682867113205,1.6338598531976323,0.05,Hot Spot
892a1008d13ffff,Week_3_07-11,4,40.80132496853501,-73.94275095971432,2.7358132810009566,0.05,Hot Spot
892a1008d17ffff,Week_3_07-11,2,40.79873925161426,-73.94050960439843,0.531906425394308,0.05,Normal
892a1008d1bffff,Week_3_07-11,1,40.801210903853985,-73.94703152428924,-0.5700470024090163,0.05,Normal
892a1008d27ffff,Week_3_07-11,2,40.78816936506508,-73.94010543566644,0.531906425394308,0.05,Normal
892a1008d2bffff,Week_3_07-11,3,40.79064068641442,-73.94662586368284,1.6338598531976323,0.05,Hot Spot
892a1008d2fffff,Week_3_07-11,4,40.78805539479303,-73.94438479820421,2.7358132810009566,0.05,Hot Spot
892a1008d33ffff,Week_3_07-11,1,40.79345413374928,-73.94030749726367,-0.5700470024090163,0.05,Normal
892a1008d3bffff,Week_3_07-11,3,40.79334015739645,-73.94458734180492,1.6338598531976323,0.05,Hot Spot
892a1008d43ffff,Week_3_07-11,1,40.80098229926871,-73.95559263423436,-0.5700470024090163,0.05,Normal
892a1008d4bffff,Week_3_07-11,1,40.80086775936645,-73.95987317950902,-0.5700470024090163,0.05,Normal
892a1008d53ffff,Week_3_07-11,2,40.80368227776406,-73.95355416456833,0.531906425394308,0.05,Normal
892a1008d57ffff,Week_3_07-11,3,40.801096680764886,-73.95131208247851,1.6338598531976323,0.05,Hot Spot
892a1008d63ffff,Week_3_07-11,1,40.79311172964596,-73.95314701177097,-0.5700470024090163,0.05,Normal
892a1008d6fffff,Week_3_07-11,2,40.79041210647761,-73.95518504520979,0.531906425394308,0.05,Normal
892a1008d83ffff,Week_3_07-11,2,40.80413854869355,-73.93643094189662,0.531906425394308,0.05,Normal
892a1008d87ffff,Week_3_07-11,2,40.80155262266892,-73.93418981159863,0.531906425394308,0.05,Normal
892a1008d8bffff,Week_3_07-11,4,40.8040247186045,-73.94071175708605,2.7358132810009566,0.05,Hot Spot
892a1008d8fffff,Week_3_07-11,1,40.80143887480697,-73.93847038880153,-0.5700470024090163,0.05,Normal
892a1008d97ffff,Week_3_07-11,1,40.804252220352105,-73.93215012043909,-0.5700470024090163,0.05,Normal
892a1008d9bffff,Week_3_07-11,2,40.80672451936616,-73.93867232313262,0.531906425394308,0.05,Normal
892a1008da3ffff,Week_3_07-11,2,40.79626732118498,-73.93398840494557,0.531906425394308,0.05,Normal
892a1008da7ffff,Week_3_07-11,1,40.793681611405155,-73.93174778930359,-0.5700470024090163,0.05,Normal
892a1008dafffff,Week_3_07-11,1,40.7935679517525,-73.936027646414,-0.5700470024090163,0.05,Normal
892a1008db3ffff,Week_3_07-11,1,40.79896674131461,-73.93194893220341,-0.5700470024090163,0.05,Normal
892a1008db7ffff,Week_3_07-11,1,40.79638090465295,-73.92970830367572,-0.5700470024090163,0.05,Normal
892a1008dcbffff,Week_3_07-11,3,40.80638230701124,-73.95151546362827,1.6338598531976323,0.05,Hot Spot
892a1008dcfffff,Week_3_07-11,2,40.80379658313877,-73.9492733684697,0.531906425394308,0.05,Normal
892a1008dd3ffff,Week_3_07-11,1,40.809196540060846,-73.94519524654464,-0.5700470024090163,0.05,Normal
892a1008dd7ffff,Week_3_07-11,3,40.8066106070299,-73.94295337632198,1.6338598531976323,0.05,Hot Spot
892a1008ddbffff,Week_3_07-11,3,40.80908238698872,-73.94947653137997,1.6338598531976323,0.05,Hot Spot
892a100a107ffff,Week_3_07-11,1,40.87086003720054,-73.9153778648588,-0.5700470024090163,0.05,Normal
892a100a127ffff,Week_3_07-11,3,40.862981822155405,-73.91293542895326,1.6338598531976323,0.05,Hot Spot
892a100a12fffff,Week_3_07-11,2,40.86286887873378,-73.9172215929129,0.531906425394308,0.05,Normal
892a100a13bffff,Week_3_07-11,2,40.86815856664507,-73.91742139220749,0.531906425394308,0.05,Normal
892a100a163ffff,Week_3_07-11,1,40.86793219141573,-73.92599466896426,-0.5700470024090163,0.05,Normal
892a100a177ffff,Week_3_07-11,1,40.868045458487785,-73.92170803364601,-0.5700470024090163,0.05,Normal
892a100a183ffff,Week_3_07-11,1,40.878964750411974,-73.90924589019862,-0.5700470024090163,0.05,Normal
892a100a187ffff,Week_3_07-11,4,40.87637584861404,-73.90700273182013,2.7358132810009566,0.05,Hot Spot
892a100a193ffff,Week_3_07-11,1,40.881666421925296,-73.90720143432605,-0.5700470024090163,0.05,Normal
892a100a197ffff,Week_3_07-11,1,40.87907739330279,-73.90495826324336,-0.5700470024090163,0.05,Normal
892a100a1b3ffff,Week_3_07-11,1,40.873786991282394,-73.90475982505286,-0.5700470024090163,0.05,Normal
892a100a1bbffff,Week_3_07-11,1,40.87367435413401,-73.9090469682317,-0.5700470024090163,0.05,Normal
892a100a1c7ffff,Week_3_07-11,1,40.8787389876379,-73.91782112611061,-0.5700470024090163,0.05,Normal
892a100a52bffff,Week_3_07-11,1,40.88436814362395,-73.9051567462367,-0.5700470024090163,0.05,Normal
892a100a56fffff,Week_3_07-11,1,40.88414268731691,-73.91373296193113,-0.5700470024090163,0.05,Normal
892a100a583ffff,Week_3_07-11,1,40.897877504138854,-73.89492982133469,-0.5700470024090163,0.05,Normal
892a100a5afffff,Week_3_07-11,1,40.88729458226248,-73.89453509659202,-0.5700470024090163,0.05,Normal
892a100a80bffff,Week_3_07-11,2,40.836312594247374,-73.92050701418654,0.531906425394308,0.05,Normal
892a100a80fffff,Week_3_07-11,1,40.83372531031199,-73.91826525318801,-0.5700470024090163,0.05,Normal
892a100a823ffff,Week_3_07-11,1,40.82855087627298,-73.91378248473355,-0.5700470024090163,0.05,Normal
892a100a827ffff,Week_3_07-11,1,40.82596372621408,-73.91154147720692,-0.5700470024090163,0.05,Normal
892a100a833ffff,Week_3_07-11,2,40.8312509795102,-73.91174047844234,0.531906425394308,0.05,Normal
892a100a853ffff,Week_3_07-11,2,40.84148729583806,-73.92499128990298,0.531906425394308,0.05,Normal
892a100a857ffff,Week_3_07-11,1,40.83889992276353,-73.92274902641307,-0.5700470024090163,0.05,Normal
892a100a863ffff,Week_3_07-11,1,40.830911778013764,-73.92459025507259,-0.5700470024090163,0.05,Normal
892a100a86bffff,Week_3_07-11,1,40.83079839358019,-73.92887350172751,-0.5700470024090163,0.05,Normal
892a100a86fffff,Week_3_07-11,3,40.828211445630906,-73.92663152802295,1.6338598531976323,0.05,Hot Spot
892a100a877ffff,Week_3_07-11,1,40.83102500381394,-73.92030700227484,-0.5700470024090163,0.05,Normal
892a100a87bffff,Week_3_07-11,2,40.833498852820355,-73.92683224163498,0.531906425394308,0.05,Normal
892a100a883ffff,Week_3_07-11,2,40.84193929388881,-73.90785437873004,0.531906425394308,0.05,Normal
892a100a887ffff,Week_3_07-11,2,40.839351591756,-73.90561306922322,0.531906425394308,0.05,Normal
892a100a88bffff,Week_3_07-11,3,40.84182653244967,-73.91213861558074,1.6338598531976323,0.05,Hot Spot
892a100a893ffff,Week_3_07-11,1,40.84463972559574,-73.90581145809912,-0.5700470024090163,0.05,Normal
892a100a89bffff,Week_3_07-11,3,40.84452704063809,-73.91009593948189,1.6338598531976323,0.05,Hot Spot
892a100a8a3ffff,Week_3_07-11,3,40.83406380663561,-73.90541472509102,1.6338598531976323,0.05,Hot Spot
892a100a8a7ffff,Week_3_07-11,2,40.831476320661395,-73.90317393061292,0.531906425394308,0.05,Normal
892a100a8abffff,Week_3_07-11,1,40.83395113318417,-73.90969824044971,-0.5700470024090163,0.05,Normal
892a100a8b3ffff,Week_3_07-11,1,40.83676393426207,-73.90337201092603,-0.5700470024090163,0.05,Normal
892a100a8b7ffff,Week_3_07-11,1,40.834176321429375,-73.90113120380312,-0.5700470024090163,0.05,Normal
892a100a8bbffff,Week_3_07-11,1,40.83665133727331,-73.90765577072143,-0.5700470024090163,0.05,Normal
892a100a8c3ffff,Week_3_07-11,1,40.844301194513214,-73.91866488424682,-0.5700470024090163,0.05,Normal
892a100a8c7ffff,Week_3_07-11,1,40.841713612294214,-73.91642284642506,-0.5700470024090163,0.05,Normal
892a100a8cfffff,Week_3_07-11,2,40.84160053342335,-73.9207070712151,0.531906425394308,0.05,Normal
892a100a8d7ffff,Week_3_07-11,6,40.84441419694359,-73.91438041488044,4.939720136607606,0.05,Hot Spot
892a100a8dbffff,Week_3_07-11,1,40.84688882128609,-73.92090717337588,-0.5700470024090163,0.05,Normal
892a100a90bffff,Week_3_07-11,1,40.81820254414811,-73.90481996100522,-0.5700470024090163,0.05,Normal
892a100a913ffff,Week_3_07-11,1,40.821014561166116,-73.89849558666849,-0.5700470024090163,0.05,Normal
892a100a91bffff,Week_3_07-11,3,40.82090213992676,-73.9027779039715,1.6338598531976323,0.05,Hot Spot
892a100a92bffff,Week_3_07-11,2,40.81032935485231,-73.90238205587572,0.531906425394308,0.05,Normal
892a100a933ffff,Week_3_07-11,1,40.813140979878646,-73.8960586087681,-0.5700470024090163,0.05,Normal
892a100a937ffff,Week_3_07-11,1,40.81055401610356,-73.89381934554034,-0.5700470024090163,0.05,Normal
892a100a93bffff,Week_3_07-11,1,40.81302864641984,-73.90034020516592,-0.5700470024090163,0.05,Normal
892a100a94bffff,Week_3_07-11,1,40.82056392486379,-73.91562482031074,-0.5700470024090163,0.05,Normal
892a100a953ffff,Week_3_07-11,1,40.8233766208254,-73.90930072076686,-0.5700470024090163,0.05,Normal
892a100a957ffff,Week_3_07-11,1,40.82078956012929,-73.9070602153781,-0.5700470024090163,0.05,Normal
892a100a963ffff,Week_3_07-11,2,40.81280350400749,-73.90890338031213,0.531906425394308,0.05,Normal
892a100a967ffff,Week_3_07-11,1,40.81021678650907,-73.90666340223326,-0.5700470024090163,0.05,Normal
892a100a977ffff,Week_3_07-11,1,40.81291615446249,-73.90462179569651,-0.5700470024090163,0.05,Normal
892a100a97bffff,Week_3_07-11,1,40.81539026624764,-73.91114360932777,-0.5700470024090163,0.05,Normal
892a100a983ffff,Week_3_07-11,1,40.823826317158066,-73.89217048634661,-0.5700470024090163,0.05,Normal
892a100a987ffff,Week_3_07-11,2,40.82123892796684,-73.88993093456452,0.531906425394308,0.05,Normal
892a100a98fffff,Week_3_07-11,2,40.82112682384645,-73.89421326351687,0.531906425394308,0.05,Normal
892a100a993ffff,Week_3_07-11,3,40.826525860851724,-73.89012747747569,1.6338598531976323,0.05,Hot Spot
892a100a9abffff,Week_3_07-11,3,40.815840245488324,-73.8940162823266,1.6338598531976323,0.05,Hot Spot
892a100a9b7ffff,Week_3_07-11,1,40.81606428399274,-73.88545258385128,-0.5700470024090163,0.05,Normal
892a100a9bbffff,Week_3_07-11,1,40.818539561524915,-73.89197372427012,-0.5700470024090163,0.05,Normal
892a100a9cfffff,Week_3_07-11,2,40.82348928277595,-73.90501817099714,0.531906425394308,0.05,Normal
892a100a9dbffff,Week_3_07-11,1,40.828776370290356,-73.90521642568737,-0.5700470024090163,0.05,Normal
892a100aa03ffff,Week_3_07-11,1,40.835630824012604,-73.94620933516283,-0.5700470024090163,0.05,Normal
892a100aa07ffff,Week_3_07-11,1,40.83304403400936,-73.94396614412331,-0.5700470024090163,0.05,Normal
892a100aa23ffff,Week_3_07-11,1,40.827756650865,-73.94376349920987,-0.5700470024090163,0.05,Normal
892a100aa27ffff,Week_3_07-11,1,40.825170076706165,-73.94152082367361,-0.5700470024090163,0.05,Normal
892a100aa2fffff,Week_3_07-11,1,40.82505606383917,-73.94580356251505,-0.5700470024090163,0.05,Normal
892a100aa33ffff,Week_3_07-11,2,40.83045728848851,-73.9417232043568,0.531906425394308,0.05,Normal
892a100aa3bffff,Week_3_07-11,1,40.8303432695309,-73.94600642596188,-0.5700470024090163,0.05,Normal
892a100aa8bffff,Week_3_07-11,1,40.841032758371604,-73.9421281026748,-0.5700470024090163,0.05,Normal
892a100aa8fffff,Week_3_07-11,1,40.83844571466802,-73.93988488561392,-0.5700470024090163,0.05,Normal
892a100aa93ffff,Week_3_07-11,1,40.84384759745181,-73.93580270043314,-0.5700470024090163,0.05,Normal
892a100aa97ffff,Week_3_07-11,2,40.84126034452796,-73.9335597087806,0.531906425394308,0.05,Normal
892a100aa9bffff,Week_3_07-11,1,40.84373380135632,-73.94008713892036,-0.5700470024090163,0.05,Normal
892a100aaa3ffff,Week_3_07-11,2,40.8332717607169,-73.93539920540775,0.531906425394308,0.05,Normal
892a100aaa7ffff,Week_3_07-11,2,40.83068485051414,-73.93315674219177,0.531906425394308,0.05,Normal
892a100aaabffff,Week_3_07-11,1,40.833157976688156,-73.93968267792162,-0.5700470024090163,0.05,Normal
892a100aaafffff,Week_3_07-11,3,40.830571148816595,-73.93743997641748,1.6338598531976323,0.05,Hot Spot
892a100aac7ffff,Week_3_07-11,2,40.84091872722853,-73.94641229013342,0.531906425394308,0.05,Normal
892a100ab07ffff,Week_3_07-11,2,40.81493775074739,-73.92827084051288,0.531906425394308,0.05,Normal
892a100ab0fffff,Week_3_07-11,4,40.814824225588865,-73.93255263297931,2.7358132810009566,0.05,Hot Spot
892a100ab13ffff,Week_3_07-11,4,40.82022428280326,-73.92847168229082,2.7358132810009566,0.05,Hot Spot
892a100ab23ffff,Week_3_07-11,3,40.80965156765415,-73.92807004400817,1.6338598531976323,0.05,Hot Spot
892a100ab27ffff,Week_3_07-11,3,40.807065305671,-73.92582912599299,1.6338598531976323,0.05,Hot Spot
892a100ab2fffff,Week_3_07-11,1,40.80695186868768,-73.93011019792033,-0.5700470024090163,0.05,Normal
892a100ab37ffff,Week_3_07-11,1,40.809764928373816,-73.92378872781424,-0.5700470024090163,0.05,Normal
892a100ab3bffff,Week_3_07-11,1,40.8122378743009,-73.93031121299184,-0.5700470024090163,0.05,Normal
892a100ab47ffff,Week_3_07-11,2,40.817296855556684,-73.93907632837534,0.531906425394308,0.05,Normal
892a100ab57ffff,Week_3_07-11,1,40.81999706199917,-73.93703622610694,-0.5700470024090163,0.05,Normal
892a100ab73ffff,Week_3_07-11,1,40.814710541918906,-73.93683441921814,-0.5700470024090163,0.05,Normal
892a100ab77ffff,Week_3_07-11,2,40.8121242728799,-73.93459276111345,0.531906425394308,0.05,Normal
892a100ab7bffff,Week_3_07-11,4,40.81459669973844,-73.94111619918161,2.7358132810009566,0.05,Hot Spot
892a100ab83ffff,Week_3_07-11,1,40.82303768351726,-73.92214833406508,-0.5700470024090163,0.05,Normal
892a100ab87ffff,Week_3_07-11,2,40.82045086939763,-73.91990711374112,0.531906425394308,0.05,Normal
892a100ab8fffff,Week_3_07-11,3,40.820337655377145,-73.92418940108372,1.6338598531976323,0.05,Hot Spot
892a100ab93ffff,Week_3_07-11,1,40.82573776217878,-73.92010703546477,-0.5700470024090163,0.05,Normal
892a100ab97ffff,Week_3_07-11,1,40.823150821195114,-73.91786580234871,-0.5700470024090163,0.05,Normal
892a100ab9bffff,Week_3_07-11,1,40.82562454226913,-73.92438980548062,-0.5700470024090163,0.05,Normal
892a100aba3ffff,Week_3_07-11,5,40.8151643255262,-73.91970723708859,3.837766708804281,0.05,Hot Spot
892a100abb3ffff,Week_3_07-11,2,40.81786409993262,-73.9176661444733,0.531906425394308,0.05,Normal
892a100abb7ffff,Week_3_07-11,4,40.815277375144554,-73.91542542622635,2.7358132810009566,0.05,Hot Spot
892a100abbbffff,Week_3_07-11,1,40.81775096812324,-73.92194819356904,-0.5700470024090163,0.05,Normal
892a100abc3ffff,Week_3_07-11,1,40.82539762667059,-73.93295532704686,-0.5700470024090163,0.05,Normal
892a100abcbffff,Week_3_07-11,1,40.82528393098363,-73.9372380785016,-0.5700470024090163,0.05,Normal
892a100abd3ffff,Week_3_07-11,1,40.828097984856406,-73.93091453018671,-0.5700470024090163,0.05,Normal
892a100abdbffff,Week_3_07-11,1,40.82798436546994,-73.93519752613769,-0.5700470024090163,0.05,Normal
892a100ac03ffff,Week_3_07-11,1,40.85532957686145,-73.90192291635687,-0.5700470024090163,0.05,Normal
892a100ac07ffff,Week_3_07-11,1,40.85274132272211,-73.89968130493507,-0.5700470024090163,0.05,Normal
892a100ac0bffff,Week_3_07-11,2,40.855217039210096,-73.90620837014254,0.531906425394308,0.05,Normal
892a100ac0fffff,Week_3_07-11,2,40.852628867328384,-73.90396652001614,0.531906425394308,0.05,Normal
892a100ac13ffff,Week_3_07-11,3,40.858030336676634,-73.8998790807218,1.6338598531976323,0.05,Hot Spot
892a100ac17ffff,Week_3_07-11,1,40.85544195569398,-73.89763745667567,-0.5700470024090163,0.05,Normal
892a100ac1bffff,Week_3_07-11,1,40.8579178755859,-73.90416477914684,-0.5700470024090163,0.05,Normal
892a100ac23ffff,Week_3_07-11,3,40.84745265734937,-73.89948357376652,1.6338598531976323,0.05,Hot Spot
892a100ac27ffff,Week_3_07-11,2,40.84486461929684,-73.89724247757255,0.531906425394308,0.05,Normal
892a100ac2bffff,Week_3_07-11,1,40.84734020765137,-73.9037683056125,-0.5700470024090163,0.05,Normal
892a100ac2fffff,Week_3_07-11,3,40.844752251815656,-73.90152697078004,1.6338598531976323,0.05,Hot Spot
892a100ac37ffff,Week_3_07-11,2,40.84756494828822,-73.8951988360543,0.531906425394308,0.05,Normal
892a100ac47ffff,Week_3_07-11,1,40.85510434274087,-73.91049381798477,-0.5700470024090163,0.05,Normal
892a100ac4bffff,Week_3_07-11,1,40.857579539287144,-73.91702183870262,-0.5700470024090163,0.05,Normal
892a100ac4fffff,Week_3_07-11,2,40.85499148745472,-73.91477925983563,0.531906425394308,0.05,Normal
892a100ac5bffff,Week_3_07-11,2,40.86028065556198,-73.91497874981607,0.531906425394308,0.05,Normal
892a100ac63ffff,Week_3_07-11,1,40.849815517386276,-73.9102948562919,-0.5700470024090163,0.05,Normal
892a100ac67ffff,Week_3_07-11,2,40.84722759919508,-73.90805303154434,0.531906425394308,0.05,Normal
892a100ac6bffff,Week_3_07-11,1,40.849702667896615,-73.91457981486215,-0.5700470024090163,0.05,Normal
892a100ac6fffff,Week_3_07-11,4,40.84711483198149,-73.91233775151413,2.7358132810009566,0.05,Hot Spot
892a100ac73ffff,Week_3_07-11,1,40.852516253136365,-73.90825172917947,-0.5700470024090163,0.05,Normal
892a100ac77ffff,Week_3_07-11,2,40.84992820809905,-73.90600989173385,0.531906425394308,0.05,Normal
892a100ac83ffff,Week_3_07-11,2,40.86084337240267,-73.89354906414414,0.531906425394308,0.05,Normal
892a100ac87ffff,Week_3_07-11,1,40.85825478233926,-73.89130766629978,-0.5700470024090163,0.05,Normal
892a100ac8bffff,Week_3_07-11,2,40.860731146752286,-73.89783501307663,0.531906425394308,0.05,Normal
892a100ac8fffff,Week_3_07-11,2,40.85814263892806,-73.89559337642348,0.531906425394308,0.05,Normal
892a100ac93ffff,Week_3_07-11,2,40.86354415609618,-73.89150451980336,0.531906425394308,0.05,Normal
892a100ac97ffff,Week_3_07-11,2,40.860955439192324,-73.88926310940849,0.531906425394308,0.05,Normal
